NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 958
LIST_OF_EDGES 	 COSTS
  183    34    62
   81   179    88
   15   144    85
  175   126    33
    5   176    63
  137    96    56
   67   119    98
   24   127     7
   57    93    14
   49   172    36
   48    56    38
  182    69    39
  102    35    55
  195    28    50
   10   106    69
  172    65    98
  111   150    72
  180    20    20
  154    11    77
   57   151    88
  136   121    71
  184    76    73
   59    59    23
    1   172    64
   82   194    84
   40   187    35
   16    13    40
   70   139    83
  185   140    27
  113    61    19
   24   104    93
    5   125    20
  155   131    85
  114   157    78
  104   149    86
  195   106    70
   50    18    33
  171   187    37
  134   157    91
   91   145    27
   42    88    41
  154    38    18
  110   163    44
  183    49    67
  143    48    39
  119   182    51
   62    24     5
  117    20    86
   80    78    26
   95    96    30
   95    24    55
   55    37    98
   61   140    50
   82    75    83
  193   144     2
  133    72    33
   20    40    89
   32     2     4
    8    86    35
   27    81    99
  154   120    58
   36    40    70
  104    61    62
  105   176    14
   36    37    53
  155   168    11
   95    57    52
  170   188    93
  160    30    51
  151   146    62
    1   159    70
   14    14    16
   72   116     6
   63    66    56
   27   117    53
   76   104    14
   87     9    38
  146   128    96
  127   176    21
   55    26    71
   16    67    58
   95    77    51
  181    60    35
   57   140    31
   29    33    23
  141   176    98
  156    99    10
  172     6    31
  163    14    70
  181    50    75
   87    46    52
  185   168    50
  123   174    52
  189     3    38
   91   126    47
   83    76    87
   37   171     9
   50    71    46
  118    24    86
  197     8    11
   41   127    56
   39    31    79
  123   189    86
   40   160    83
   61   129    25
  113    41    36
   64   118    64
  175    37    13
    9   143    65
  148   155    54
   48   129    65
   49    30    58
    3   151    57
  148    72    88
   15     6    10
   95   144    89
  118   114    76
  120    76    36
  190   145    45
   45    97    49
   73    36    73
  112    98    11
  138    95    93
   34    94    19
   99     6    49
  157    31    28
  141   182    78
  185    15     8
   86     9    13
   45    98    34
  190   156    70
   63    18   100
  172   126    36
   31   148    65
    8   162    79
  199    33     9
    5    11    39
   24   113    97
   84   192    35
   42    98    29
  131    35    57
  137   173   100
   44    39    68
  194    30    32
   25   149    68
  155   131    18
  163    72    84
   19    67    33
  165    91     6
   88   190     1
   12   164     6
  111   153    61
    3   111    57
  103    69     8
   24    78    15
  195    75    63
  130    45    16
  150    81    24
   96    18    95
  189   172    47
  141   137    14
   69   142    29
  152    59    19
   69   179    91
   15    44    49
  113   125    31
  182    30    76
  134    27    85
   91    84    19
   44   176     7
  149   140    50
  110     8    49
  163   188    69
  109   133    64
  105    70    25
  131    38    98
  102    16    68
   72    17    84
   58    50    43
  111    86    19
  120    45    94
  104   126     8
  188   152    44
  188    22    26
   79    78    30
   43     3    23
    0   129    48
  143   197    65
   47    59   100
   47    43    71
  161   145    99
   77    20     5
   43    82    14
  139   140    49
   63    31    42
   17     8    45
  147    72    99
  173    49     7
  105   189    27
   90    30    42
   76    70    87
   51    98    80
   82    86    24
   16    58     7
  191    52    82
  159   189     1
  101   140    90
  128    78    14
   77   181    68
    6    12    15
   19     9    61
  130   101    22
   94    24    35
  156    27    41
  147    88    24
   74     7    90
  140   103    83
   74    59    94
   21    98    96
  151    94    19
   12   122    70
  133   113    79
   47    18    70
   22    50    45
   83    87    33
   14   112    52
    1    65    25
   32   138    43
  143   115    42
  131   163    23
  100    11    89
    1    42    93
   35   197    60
  194   182    79
  119    49    68
  107    61    89
   19    69    95
   64   122    12
  116   154    43
  129    54    38
  171    45    23
   88   187     9
   78   110    52
  133    88    75
  189    19    72
   13   154    24
   76   137     5
  188   133    16
  168   143    86
  109    75    69
  110    51    45
    6   165    34
   33    61    18
  160   178     1
   95    54    46
   69    72    75
   75    63    28
  178    65    22
   59   102    58
   82   135    68
  121    48    56
   50    16    81
   49    29    92
   18    79    81
   19    61    74
   22    54    32
   18   111    29
  147   108    41
  152     4    80
  114   156    34
  135   154    59
  138    36    49
  138   175     2
   36   129    35
  173    48     3
  187   115    77
   80   106    18
   78    72    21
   47   109    82
  156   178   100
  172   133     3
   90   172    39
  136   109    68
   98   176    94
  113   133    73
  102    79    62
  176    39    51
  110    53     2
   85    49    67
  119   183     3
  154     3    45
  129   163    92
   28    21    26
   39   173    53
  181    15    53
   83    43    73
  146   133    41
  157    14    44
  157    70    17
  103    65    36
   74   186    64
  139    12    28
   22   140    91
  103   164    17
  155    20    10
  157   197    10
   86   158    63
   20   119     4
   98    65    79
  117    96    83
  194   109    18
   27    15    89
    4   181    86
    9    77    63
  174    84     2
   53   126    87
   51   163    31
  183    40    33
  181    73    63
   28   129    27
   97   163    68
    4    39    74
    1    50    30
   77   108    24
   46   107    63
   86   140    14
  169   145    54
  194    83    34
  169   167    49
   43    22    89
  142   138    24
   23   158    13
   99   111    39
    3   109     9
  184   180    91
  150   196    52
   82    95    93
   20    54    16
  186    60    96
  149    54    85
  195   192    10
  181    49     5
   55    36    53
   61    36    13
  109   125    85
   84    69    35
    5    29    62
  141   116    23
  109   177     9
   83    43    77
  143    58    70
  173    92    79
    7   150    68
   53    77    92
  161   135    67
  114     3     8
   87   100    95
  149   148    69
  180    61    54
   74   192    40
   74    89    65
   19   173    92
   12   199    95
   45   152    17
  185   167    29
   58   139    43
  137   147    63
   65   127     9
   89   181    83
   98    41    82
   19    77    50
  174   100     9
  159    79    28
  172    18    35
    0   106    27
  103   144    36
   26    96    15
  173   132     9
   87    43    62
  188    27    87
   48    21    83
   58   125    21
  182    65    75
   91   185    29
   64    96    56
  175    70    25
  191   112    88
  111   103    22
  164    93    89
   35    62    62
    3    28     6
  185    22    37
  100   194    21
   39   165    75
  117   161    50
  151    71    97
  186   187    73
  153    39    77
   62    90    73
  193    87    95
   55    11    39
  120    67    61
  117    37    78
   61    50    63
   80    23    19
   93    23    63
  170    99    18
   28   115    76
   39   112    10
   43   115    66
  152   133    87
    1   109    15
  106   180    99
   26   113    49
  169   105    24
  130   132    36
  197    61    54
  126   160    77
   68   127    61
   60   128    19
   90   176    87
   28   153    11
  185    62    77
  169    68    17
    8     6     5
   66    66    84
   28   197    69
  169   183    14
   26    74    50
    3     7    90
   23    63    64
  151    33    49
   54    93    33
   68    45    59
  161    57    99
  188    82    44
    8   131    59
  139   187    84
    7   183    54
  141   176    69
  152   113    62
   33    56    60
  188   141    21
  147    55    33
  127    59    54
  146   197     5
  100    55    15
  113    87    91
  169    66    51
   91    92    78
   66   143    73
  158    19    81
  153    45    81
  112    53    50
  106    66    30
  145    79    93
  109    68    54
  156    37    90
   51   148    80
   27    55     6
   57    23     1
   84    20    40
   21   132    47
   18   126    40
  156   120    50
   87   111    37
   77   109    21
  136    22    71
   68   168    61
  141   161    83
  123    42    29
    9    45    18
  115    41    51
   13   110    28
  138    27     5
  104   194    29
   55    50    97
  102    69    73
   58    12    38
  174    40    68
   85   165    33
   82   188    66
  165    17    30
  183    12    36
  146   181    98
   43   115    80
   66   179    41
  106   136    31
    3    78    61
   68   138    67
  149    87    83
   35   133    11
   30   179    14
   11   167    87
  105   131     5
   53   148    14
  196    67    91
  176   130     9
  158   155    98
  172   168    13
  162   162    57
   21   164    39
   83    51    28
  185    37    99
  189   137    31
   80   185    85
  181    89    37
  133   182    25
  134   114     3
   10    55    70
   52   173    13
   10   182    33
  112   129    14
    4   169    83
   38   198    28
   90    33    34
  191    54    66
  107    91    58
  106    47    54
  166     4    20
   29    55    51
    6   162    19
    2   140    61
   21   161    97
  170   142    40
   61    86    96
  182    13    52
    4    90    11
  119   132    57
  145    62    18
  128    79    62
  181    70    91
  183   159     5
   16    11    87
  136    65    28
  177     7     7
  146   103     4
   28     6    88
  106    55    18
  128   145    79
  139    70    88
   11    30    87
  110    93    20
  161   197    47
   70   162     1
   44   175    15
    9   150    78
   30   131    71
  185   136    98
  118   128    27
  158   197    71
  105   197     8
   60    21    49
  123    10    21
   62   141    74
   64   189    46
   68    12    75
   10   183    39
  189    26    74
   12    21    13
  162    85    54
   37    85    45
  120   124     4
   43   128   100
  139     9    54
    9   192    58
  187    14    31
  105    77    75
   25   187    39
  142    54    16
    1   172    14
  186   109    95
   71   171    76
  121   184    31
   54    66    90
   58    97    98
  127    83    79
  141     9    17
  169     6    67
  139    52    20
   78    75    18
  140    91     8
   32   148    21
  183   133    53
   68   100     6
  179   170    50
   98    16    34
   26    47    34
  131    53    80
  184    74    22
   77    79    31
  109    38    78
  173    85    99
  100   120    68
  163    19    18
  149    80    16
  114    69    79
  118    26    43
   34   177    54
  119    67    48
   44    12    90
   39   122     8
  110    28    61
  136    74    94
   94    81    13
   94    72    86
  196   110    58
   77   186    28
   25    95    55
  165    69    62
   18   182    44
  158   159     5
  128   195     4
  170     7    13
   41   144    49
   84    84    59
   10    62    83
   98   115    68
    8    73    93
   32   189     3
  154   137    95
  103   178    90
   89   135    16
   36    80    33
    4    18    63
   99     8    64
  111    74    80
  158    78    64
  194   167    69
   11   167    16
  163    80    20
   27   183    84
   74   164    96
  144   102    79
  103   161    75
    6   134     5
  131    81    81
  187   159    88
  142   188    68
    8    78    58
  103   157    48
   39   130    29
  197   117    99
   74   184    34
  132   171    93
  140    75    35
   45   193    92
    0   188    35
   33   168     9
   64   198    96
    0    43    92
  175    24    73
   46   137    12
  165    86    93
  100    38    82
   54   135    62
  161   187    36
  126   164    84
  155   170    27
   39   117    31
   67   178    16
   22   133    56
   51    63     3
   34    89     9
   26    30    81
   74   134    19
   40   185    99
  100    18    19
   98   183    88
   69   145    14
   23    88    90
  145   118    18
   74    47    71
   12   182    69
  170    15    24
  197   120    63
  123   105    50
  147   130    79
  145    33    55
   79    34    21
   35    48    47
  193    18    74
  131     7    27
   99   189    33
  141    10    54
  106    66    38
   15   195    74
  156    38    80
  178   178    13
  194    25     6
   89    94     7
  139   106     2
  154    28    14
   85   196    25
  190   156    73
  192    53    35
  132   162    92
  107    85    13
   82    77    51
  115    69    59
  147    55    37
  152   103    84
  171    59    73
  183    27    52
  145   130    30
   11    39    71
   98    52    45
  101   167    92
  181    74    69
    0    59    56
   93   118     7
  142   106    39
  163    21    39
  125    58    46
  173   167     8
   73   123    33
   42    40    28
  188    62    45
  126   191    90
  140    38     5
   85   133    13
   32    21    65
   86    36     2
   20    28    77
   99   153    74
   69    25    69
  186   138    58
   56    70     3
   76    54    91
    8   172    38
   56   190    62
   52    20     3
   60   150    16
   50    77     7
   29   183    30
  190    43    90
  156    51    92
   64   185    77
  165    39    62
    7   129    16
   74   118    22
   49   170    99
  109   118    96
   90    88    99
   50   187    72
   69   111    87
   44   154    57
   19   168     3
  116   179    26
   36    36    47
   57    41    59
   43   164    81
  155    77    26
   17    93    48
  138   186     1
  105   152    22
  193   130     7
  128     3    62
   51    83    22
   98    86     9
   85    64    18
  181    91    78
   60   120    35
   16   196    18
   28    85     6
   85   141    64
  110   165    49
   43    98     2
  154   128    34
  158   185    60
  193   112     8
  142    80    84
  180   117    89
  178   156    67
  182   178    72
  191   153    61
  104   127    89
  131    89    40
    5   118    55
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 792
LIST_OF_EDGES 	 COSTS
    0     1    94
    1     2    97
    2     3    10
    3     4    81
    4     5    20
    5     6    85
    6     7    96
    7     8    67
    8     9    20
    9    10    17
   10    11    39
   11    12    86
   12    13    72
   13    14    73
   14    15    86
   15    16    33
   16    17    55
   17    18     2
   18    19     4
   19    20     9
   20    21    33
   21    22    60
   22    23    34
   23    24    52
   24    25     3
   25    26     4
   26    27    17
   27    28    82
   28    29    95
   29    30    17
   30    31    10
   31    32    32
   32    33    88
   33    34    55
   34    35    94
   35    36    54
   36    37    66
   37    38    95
   38    39    54
   39    40    64
   40    41    61
   41    42    30
   42    43    82
   43    44     6
   44    45    58
   45    46    92
   46    47    18
   47    48     6
   48    49    83
   49    50   100
   50    51    10
   51    52    23
   52    53    95
   53    54    44
   54    55    60
   55    56    79
   56    57    36
   57    58    37
   58    59    85
   59    60    75
   60    61    52
   61    62     4
   62    63    65
   63    64    27
   64    65    86
   65    66    41
   66    67     4
   67    68    54
   68    69    73
   69    70    31
   70    71    86
   71    72    82
   72    73    95
   73    74    71
   74    75    14
   75    76    46
   76    77    51
   77    78    64
   78    79    73
   79    80    59
   80    81    23
   81    82   100
   82    83     4
   83    84    17
   84    85    41
   85    86    28
   86    87    47
   87    88    68
   88    89    43
   89    90    43
   90    91     5
   91    92    13
   92    93    62
   93    94    56
   94    95    58
   95    96     9
   96    97    20
   97    98    62
   98    99    88
   99   100    95
  100   101     4
  101   102    93
  102   103    60
  103   104    45
  104   105    15
  105   106    47
  106   107    58
  107   108     4
  108   109    77
  109   110    25
  110   111    66
  111   112    86
  112   113    93
  113   114    75
  114   115    78
  115   116    72
  116   117    92
  117   118    15
  118   119    59
  119   120    82
  120   121    96
  121   122    98
  122   123     6
  123   124    53
  124   125    64
  125   126    64
  126   127    22
  127   128    21
  128   129    44
  129   130    82
  130   131    13
  131   132     3
  132   133    34
  133   134    92
  134   135    79
  135   136    38
  136   137    19
  137   138    45
  138   139    69
  139   140    71
  140   141    81
  141   142    68
  142   143    86
  143   144    66
  144   145    62
  145   146    80
  146   147    63
  147   148    14
  148   149    67
  149   150    52
  150   151    11
  151   152    39
  152   153    68
  153   154     4
  154   155    59
  155   156     8
  156   157    93
  157   158    33
  158   159    79
  159   160    46
  160   161    91
  161   162   100
  162   163    52
  163   164    61
  164   165    17
  165   166    31
  166   167    58
  167   168     7
  168   169    33
  169   170    35
  170   171    39
  171   172    37
  172   173    34
  173   174    58
  174   175   100
  175   176    39
  176   177    55
  177   178    17
  178   179     4
  179   180    23
  180   181    93
  181   182    51
  182   183    71
  183   184    87
  184   185    92
  185   186    80
  186   187    74
  187   188    87
  188   189     9
  189   190    91
  190   191     5
  191   192    75
  192   193    78
  193   194    38
  194   195    49
  195   196    49
  196   197    37
  197   198    99
  198   199    52
   90   101    73
  120   114    61
   89   111    58
   20   103    65
   79   152    39
   22   151    14
   68   103    14
   99    77    41
   54   171    48
   15   131    18
   78    16    88
  163   112    48
   88     9    30
  154   194    53
   15     0    82
   15   106    18
  163   148    55
   92     7    37
   19    59    22
  126    75    55
   57   129     6
   73    40    99
   75    62    66
  164   118    43
  180    67     8
  121   175     5
  136   176    56
   48    42    65
  114    77    53
   63    59    25
   51    52    30
  184    88    73
   35   168    31
  172   181    69
  135   131    10
  194   197     6
  150   109    97
   71    48    61
   21   174    39
  134   146    94
  173   163    91
   62    72    77
  187   196    61
   61   108    89
  163   161    80
  154   193    44
  104   124    86
  192   179    79
  101   132    36
   45   152    67
   50   184    54
  109   157    71
  187    44    55
  142     5    11
   20   152     3
  166   190    58
  103     4    13
  102    80    26
   91    61    60
   77    16    98
  158    98    74
   15    18    75
  188   100    22
    0   151    87
   95   125    62
   60   121    66
   37   120    98
  108    22    85
   60   111    90
   78   183    99
  115    17    76
  103   112   100
  100    60   100
   52   112    32
  189    91    38
  108   136    38
  198    76    12
   37   170    13
    7   126    70
   72   159    70
  194   127    67
  152    45    82
   27   167    91
  121    90    22
  187    64    89
   35    16     5
  198    63    39
   32   150    13
    0    57    79
   31   109    42
  133    18    66
   12    55    79
   20   118    76
   55   124    23
   12    70    71
  199   111    45
   50    93    99
  106    60    64
  192   115    41
  184    70    10
   56   111    80
   22    69    13
  172   102    12
   45    35    35
   39    76     9
  185    61    18
   45   163    75
  190   164    37
   13    37    86
  195    83    27
   14    40    47
  153   108    12
   36    97    97
  161    98    76
   98   102    72
   13   126    30
  103    62    85
   46   156    80
   70   168    14
  118   177    76
  141    94    43
  189   197     8
   45    92    89
   87   173    71
   22   164    20
  102    86    70
  114    25    70
   72    88    78
  110   172    10
  153    92    60
  189    62    70
    7   156    38
   69    83    72
    5   161    81
   77    91    81
   86    81    46
  168   160    84
  122   147    14
  185   114    22
  153    96    17
   16   195    67
  172   132    23
  119   188    44
   16    91     7
  140   102     7
   67    66    11
   50    29   100
   22   141    29
   61    36    25
  109   151    64
   15   135    60
   63   193    53
  167   112    35
  134    93    28
   50    86    30
  197    31    88
  155   171    23
  189    18    40
   52    70    59
  152    41     9
  122   102    56
   98    27     1
  140   124     4
   80    94     9
   18   186    14
   80   170    25
   20     4    63
  162    81    97
  149    65    36
  164   115    32
   67   100    32
  170   179    10
  178   190    14
   80    30    97
   90   147    22
  131    10    98
  153    52    42
   57    63     1
  147   113    37
   42    75    81
   64    25    26
   64    46    26
   86    59    24
   39    37     8
  186    94    73
  169   173    44
  137   128    80
  105   140    98
   44    99    37
    0   148    24
  196    37    31
  134    85    79
  114    58    48
  199    16    61
   28    16    81
   51    60    28
   25   111    65
   71   150    75
   76    30     4
  110    25    40
  147    68    50
   39   115    98
   82    16    13
   35     0    32
  154   161    61
  153   108    56
    3    84    15
   32   147    90
  129    28    76
  174   112    99
   53   100    26
  141    36   100
   36   117    96
  195    39     3
  150   185    67
  106     2    87
  178    49    99
   51    33    11
   34    29    22
  118    82    93
  103   125     2
   89   191    78
   61   112   100
    8   106    84
  134    82    90
   10     4    54
  188    20    53
  181    58    91
   34    80    22
    5    11    85
   88   169    82
   67   119    69
   33    67    87
    0     3    10
   23   108    70
  169   108    14
    1    35    80
  129   118    97
   87   194    30
  196    70    38
  163    18    39
  135   186    61
   51   155    78
  189    94    86
  115   103    24
  173   146    18
  129   158    65
   56     1     1
   31    96     9
   21    72    19
    0   109    71
  167   177    47
    0   118    66
  115    29    64
   42   100    52
   98   164    31
  144   152    34
  106   134    95
  142   136    18
  115   126    43
  174    89    76
   93    97    13
  192   121    46
  169    61    23
    1    31    18
   47   136    44
  108    12    73
    5   124    50
   52   116     4
  198    46    41
   31    60    79
   16   155    70
   31   120    16
    2    52    52
  158    34    39
  165   179    34
   73    49    57
    0    56    70
   71   107    58
   99    48    77
    2   188    22
   15   193    63
  111   111    54
   32   114    56
  198   148    37
  113   155    67
   72   128    94
  122     5    36
  101   185    74
  197   178    54
  153   163    20
  130   103    28
   49   147    58
   37    11    19
  108   198    98
  182    69    14
   93   105    22
   22   118    44
  162    67    32
  147    35    15
   40    26    53
   18   198    88
   75    63    59
  161   186    30
   87    66    88
   73    88    46
   43    23    85
  141   149    30
   66   110    53
   92   196    93
   55    27    31
    4   126    34
   90   194     6
  110   154    55
    8    23    98
  110   177    31
   77   155    69
   17   133    31
  190     2    64
   69    75    74
  193   112    32
   12   167     7
  130   164    33
   40    52    86
   82    38    72
   64     9    79
    2   102    17
   96    99    21
  175    41    49
  180   188    88
   96   143    47
  145   160    38
  157   176    22
    6   114    38
   22   143    73
  149   182    12
  129    21    14
    1   109    32
   14    73    91
   51   111    66
   22   103     5
  172   176     4
   78   163    61
  138    73    82
  163   183    60
   77     8    54
   51    40    60
   70    40    11
  176   156    73
   37    56    40
  109   111     5
  195    91    35
   28   176    53
  193    72    23
   61    51    67
   71   101     7
  199   132    57
  118   104    29
  105   113    22
  107   132     4
   67   134     4
  176   133    78
   53   106    23
  146   173    17
   75   160     5
  171   158    78
   68   107    97
  156    32    74
  119    71    31
   22   114    61
  159   147    25
   61    76    17
  111   173    99
  167   114    24
   85   115     5
  116    94    11
   69   114     2
  192   175    77
   81   101    67
   62    66    87
  192    84    89
   59   151    49
  112    24    52
   39    94    90
  172    26    66
  123    30    27
  107    27    57
   20    63    67
  160   173    43
   51    53    25
    1    72    17
   91    63    95
  178    59    39
  156    95    80
   65   109    86
   30   114    41
   20     2    65
  187   175    23
  144   173    78
   79   169    95
   17   164    90
  144   152    50
   34    41    26
  177    62     9
   33    24    34
  160   196    49
  145    22    31
   52   125    45
   75    82   100
   69   136    52
   84   125    46
   78   136    56
   72    92    76
   42   108     2
  194   199    61
  144    47    10
   30   186    73
  136   116    36
  195    71    94
  105   143    21
  169    31    82
  161     2    30
  125    48    66
  148   191    16
   66    13     2
    8   124    44
   51   196    50
  165   158    58
   56    34    38
   57   123    57
  143   185    92
   63   156    13
  103   118   100
   18    36    12
  140   112    83
   86     7    83
   46   190    18
  124    62    63
  165    89    69
   61   196    54
   45   147    72
   83   134    23
  164   145     7
  100   163    33
  114   101    80
  118    38    98
   73   163    25
    7   132    66
  167    11    93
  149     4    15
   73   130    70
  138   141    68
  101    83    71
   56   128    98
  199   159    73
   50    79    26
   89    13    90
  187    69    39
   33   174    55
   82    58    46
   96   119    68
   87    28    61
  108    79    81
  117   192    77
   86   196    25
  125   147    36
   98   115    71
   85   131    72
  108    70    18
   18   178    31
   89    66     7
  173   143    93
   37    15    31
  136    17    25
   49   119    14
  103    76    39
  162   163    54
   65   175    29
   46    47    92
  177    32    76
  109   141    84
   45   146    13
   94     4    66
   55    85    75
  139   123    22
  167    23    57
  198   191    27
  175   140    92
   67   115    69
  152   140    37
  104    86    98
   36   188    29
   90   167    71
    4    57    59
  134   141    32
   97     8    24
   85   120    91
   74   179    87
  150   142    17
   93   128    77
   66    45    15
   46   191    83
    0     8    22
  102   160    53
  157   172    52
  114   190    22
   80    78    77
  187    28    78
  104    28    20
  148    28    48
  152   143    99
   10   136     9
  109    65    25
  189    31    45
   26   196    30
  197    78    86
   11   115    53
  194   162    92
   91   128   100
  105   143    27
   78    63    31
    4   192    37
   89   114    60
   70   146   100
  119    58    94
  183   197    30
   10    66    12
   34   105    58
   16   190    16
  114   103    34
  171   160    88
  111   109    96
  114   176    98
   99   121    81
  196    41    66
  158   151    58
  188     0    65
  103     0    77
  155   194    52
  121    53    27
   87   116    51
   48   124    53
  173   141    13
   87    76    32
  121   103    13
  175    55    92
    1    44    69
  119   160    65
  130    64    17
  180   101    32
   45    39    43
   65   188    17
  140   157     3
   24   191    82
   23    45    61
   82   198    93
  162   161    11
  106   130    31
   85    11    76
   25   184    61
  172    86    67
  104    32    93
  151    63    68
   32    84   100
  174   179    57
   31   147     9
  161    67    90
  172   159    89
  185    28    59
  147    24    68
   60   145    10
  159    83    82
   86   102    23
  136    20    44
   36    50    65
   61    75    21
   16    37    76
   97    17    27
  140    10    71
  152    62    40
   98   122    30
   59     6    66
   14   190    38
  169    94    58
  196   111    95
   51    58    28
  199     7    85
   70   174    26
  140    92    74
  167   106    57
  156    71    94
   23    46    16
   80   161    39
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 358
LIST_OF_EDGES 	 COSTS
    0     1    85
    1     2    39
    2     3     7
    3     4    25
    4     5    41
    5     6    83
    6     7    95
    7     8    87
    8     9    79
    9    10    76
   10    11    36
   11    12    94
   12    13    66
   13    14    79
   14    15    35
   15    16     6
   16    17    28
   17    18    15
   18    19    98
   19    20     7
   20    21    97
   21    22    93
   22    23    91
   23    24    12
   24    25    68
   25    26    76
   26    27    18
   27    28    49
   28    29    96
   29    30    15
   30    31    61
   31    32    46
   32    33    84
   33    34    16
   34    35    85
   35    36     1
   36    37    28
   37    38    40
   38    39    57
   39    40    40
   40    41    62
   41    42     8
   42    43    77
   43    44    54
   44    45     6
   45    46    58
   46    47     2
   47    48    74
   48    49    11
   49    50    91
   50    51    50
   51    52    68
   52    53    86
   53    54    72
   54    55    52
   55    56    53
   56    57    73
   57    58    93
   58    59    89
   59    60    72
   60    61    87
   61    62    83
   62    63    88
   63    64    52
   64    65     7
   65    66    30
   66    67    79
   67    68    60
   68    69   100
   69    70    22
   70    71    27
   71    72    23
   72    73    75
   73    74    62
   74    75    32
   75    76    79
   76    77    74
   77    78    10
   78    79    42
   79    80    67
   80    81    30
   81    82    98
   82    83     3
   83    84    68
   84    85    39
   85    86    35
   86    87    27
   87    88     2
   88    89    31
   89    90    58
   90    91    33
   91    92    18
   92    93    86
   93    94    18
   94    95    96
   95    96    13
   96    97    47
   97    98    47
   98    99    33
   99   100     4
  100   101    40
  101   102    48
  102   103    88
  103   104    74
  104   105    87
  105   106    23
  106   107    71
  107   108     4
  108   109    59
  109   110     4
  110   111    61
  111   112    35
  112   113    29
  113   114     6
  114   115    29
  115   116    35
  116   117    99
  117   118    44
  118   119    57
  119   120   100
  120   121    74
  121   122    72
  122   123    35
  123   124    64
  124   125    10
  125   126    22
  126   127    33
  127   128    34
  128   129     7
  129   130    35
  130   131    86
  131   132    83
  132   133    54
  133   134    15
  134   135    40
  135   136    25
  136   137     7
  137   138    89
  138   139    88
  139   140    44
  140   141    75
  141   142    60
  142   143    44
  143   144    47
  144   145    53
  145   146    40
  146   147    55
  147   148    15
  148   149    15
  149   150    65
  150   151    54
  151   152    57
  152   153    35
  153   154    75
  154   155    55
  155   156    82
  156   157    43
  157   158    27
  158   159    44
  159   160     6
  160   161    20
  161   162    75
  162   163    90
  163   164    69
  164   165    57
  165   166    50
  166   167    52
  167   168    54
  168   169    41
  169   170    55
  170   171    77
  171   172    18
  172   173    83
  173   174    33
  174   175    58
  175   176    99
  176   177    71
  177   178    10
  178   179     3
  179   180    69
  180   181    48
  181   182    44
  182   183    23
  183   184     3
  184   185    28
  185   186    26
  186   187    57
  187   188    97
  188   189    64
  189   190    81
  190   191    46
  191   192     6
  192   193    63
  193   194    16
  194   195    97
  195   196    71
  196   197    37
  197   198    19
  198   199    39
  106   110    59
  182   143    75
  150    54    54
  124   100     4
  158   169    46
  144     3    45
  146   138    36
   90   146    82
  181    60    59
  146    15    61
   59   105    47
  113    31    60
  182   129    39
   30   160    91
  111    59    69
  105   107    60
  174   195    69
  138     4    62
  127   129    76
   37   152    40
  143   186    11
  150    84    24
  157   110    15
  105   171    49
   97   189    73
  157    82    25
   44    52    41
  180   156    61
   49   196    79
    3    72    33
  186    11    85
  188   170    37
   59   187    93
  133    32    62
  154   112    73
   82   116    20
   21     5    79
  154    34    99
   92   108    26
   81   198     2
  175   126    81
  188    70    38
   52   124    93
   64   194    33
   98    60    50
  175    38    13
   90   109    49
  186   146    56
  123   190    29
   48    73    11
   43    64    62
  135     5    69
  136   159    61
  152    73    45
   62   161    67
  150   190    28
   46   117    73
  102   131    88
  105    33    84
  116    26    79
  171   196    69
  125   100    38
   62   163    47
  121    27    24
   97    72    89
   15   189    27
  161    72     5
   72   198     9
   98   117    68
    5   177    72
  161   106    19
   86   110    46
  179    57    59
  164   126    95
   46     6    82
   10    79    44
   12    21    35
  137    12    31
  146    60    96
  173    49    10
   40   157    15
   51   125    44
  113   157    54
  198   192    64
  160   188     5
   22    55    29
  169    93    13
   84   109    70
  151    90     9
  165   107    25
   25    53    35
  165    17    96
  148   140    69
  126    41    57
  180   110    39
   52   169    33
  137    36    40
  149   155    69
   55     7    36
   17   141    89
   26    39    73
  177    98    88
  142    54    73
   79    37    43
  151    49    13
  194   167    76
    9    30     8
  167    25    33
   64   198    56
  143     9    13
  136   167    28
   67   107    22
   61   182    69
   89   160    62
  119   134    33
  143    34    77
  118   117    59
   96    67    45
  166    34    67
  165    57    44
  131    19    18
  198    71    71
    5   128    17
  127   126    23
  166   101    10
   21    41     1
   29    70    82
  167     7    49
   46   139    15
  176    90    64
   26    10    37
   45   161    67
  193   166    34
   36   163    88
  117   152    53
   13   170    31
   59    90     5
  147    19    86
   15   105    26
  125   140    79
  139   117    19
  106   141    45
  102    33    95
   21    53    15
  114    51    50
   82   165    37
   24   136    55
  103   160    48
  153   105    96
   16   130    54
  192    31    23
   91   109    38
  103    63    91
  110   112    87
   21    24    27
   69    70    79
   83    71    23
   59   111    91
   59    83    61
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 562
LIST_OF_EDGES 	 COSTS
    0     1    61
    1     2     8
    2     3    47
    3     4    50
    4     5    37
    5     6    90
    6     7    21
    7     8    83
    8     9     7
    9    10    31
   10    11    26
   11    12    57
   12    13    76
   13    14    37
   14    15    60
   15    16    40
   16    17    42
   17    18    12
   18    19     5
   19    20     7
   20    21    85
   21    22     8
   22    23    20
   23    24    19
   24    25    86
   25    26     1
   26    27    87
   27    28    12
   28    29    39
   29    30    66
   30    31    73
   31    32    72
   32    33    71
   33    34     5
   34    35    12
   35    36    22
   36    37    22
